type,NP_mean,NP_sd,CP_mean,CP_sd,NP_L,CP_L,Sample,Amp 28,Amp 44,"d15N (permil, vs AIR)","d13C (permil, vs VPDB)",NP,CP,MS_notes,tray,site,species,my_rep,UID,cycle,max_length,details
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-cordu-1,4136,4818,NA,-22.2429079982646,11.59,41.43,NA,Terrg 21-52.xlsx,EMC,cordu,1,EMC-in-cordu-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-plano-1,3234,4692,NA,-26.266252824503177,9.75,42.78,NA,Terrg 21-52.xlsx,EMC,plano,1,EMC-in-plano-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-hyale-1,3171,4010,NA,-24.668271109243094,8.23,31.78,NA,Terrg 21-52.xlsx,EMC,hyale,1,EMC-in-hyale-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-hyale-2,2599,3393,NA,-24.15926931923005,7.75,30.63,NA,Terrg 21-52.xlsx,EMC,hyale,2,EMC-in-hyale-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,EMC-in-hyale-3,1446,1884,NA,-24.027456106676873,4.53,17.57,NA,Terrg 21-52.xlsx,EMC,hyale,3,EMC-in-hyale-3,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-graps-1,2461,3250,NA,-17.10827639542383,7.48,29.73,NA,Terrg 21-52.xlsx,TRC,graps,1,TRC-in-graps-1,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,TRC-in-graps-2,2560,3277,NA,-17.21169906988863,7.59,29.49,NA,Terrg 21-52.xlsx,TRC,graps,2,TRC-in-graps-2,2020-05-20,NA,NA
Inverterbrate,10.856384180790961,2.7138438081810965,40.14372881355932,7.508689639867814,4.07177466033822,21.372004713889787,AR-in-corbi-1,3550,4248,NA,-28.067024097537384,11.02,39.95,NA,Terrg 21-52.xlsx,AR,corbi,1,AR-in-corbi-1,2020-05-20,NA,NA
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,SFC-Tv-grass-1,5631,12753,15.952341690572144,-30.025683596868515,2.77,33.84,NA,Terrg 21-47.xlsx,SFC,grass,1,SFC-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,AR-Tv-grass-1,5053,15291,13.135050583020938,-31.364762728693485,2.44,40.52,NA,Terrg 21-47.xlsx,AR,grass,1,AR-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,MR-Tv-grass-1,5457,21122,6.964130621150516,-25.034013332010677,2.57,42.17,NA,Terrg 21-47.xlsx,MR,grass,1,MR-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,PDC-Tv-grass-1,3124,19420,4.62751956966498,-21.697040392520083,1.48,39.34,NA,Terrg 21-47.xlsx,PDC,grass,1,PDC-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,PLC-Tv-leave-1,3509,12597,6.215281691700842,-30.04713337701216,2.32,44.04,NA,Terrg 21-47.xlsx,PLC,leave,1,PLC-Tv-leave-1,2020-05-20,NA,"Pecan,cyrpis,oak"
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,GC-Tv-grass-1,5054,14109,5.2741607398249,-27.37203936766846,2.4,36.99,NA,Terrg 21-47.xlsx,GC,grass,1,GC-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,WMC-Tv-grass-1,3793,10538,7.551066268557017,-32.05421994759649,1.84,28.2,NA,Terrg 21-47.xlsx,WMC,grass,1,WMC-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,EMC-Tv-grass-1,2682,13366,8.363668552811191,-22.03921545671639,1.28,34.77,NA,Terrg 21-47.xlsx,EMC,grass,1,EMC-Tv-grass-1,2020-05-20,NA,Terr. Veg
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,TRC-Tv-CPOM-1,1903,6103,9.62558019473517,-22.695987296352893,1.58,27.3,NA,Terrg 21-47.xlsx,TRC,CPOM,1,TRC-Tv-CPOM-1,2020-05-20,NA,NA
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,SFC-Tv-CPOM-1,1761,9211,11.111134557481279,-28.6457477409604,1.32,38.01,NA,Terrg 21-47.xlsx,SFC,CPOM,1,SFC-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,SFC-Tv-CPOM-2,1566,8638,10.890527710697455,-28.53543458593592,1.26,37.9,NA,Terrg 21-47.xlsx,SFC,CPOM,2,SFC-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,AR-Tv-CPOM-1,954,9505,5.57471226961754,-27.102384988719724,0.83,41.28,NA,Terrg 21-47.xlsx,AR,CPOM,1,AR-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,AR-Tv-CPOM-2,1288,10862,6.249688264135016,-26.96653638114328,1.03,45.02,NA,Terrg 21-47.xlsx,AR,CPOM,2,AR-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,MR-Tv-CPOM-1,988,9197,7.318315925619957,-26.917508312243505,0.85,40.48,NA,Terrg 21-47.xlsx,MR,CPOM,1,MR-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,MR-Tv-CPOM-2,974,10098,7.443798719203415,-26.65908953241764,0.81,42.29,NA,Terrg 21-47.xlsx,MR,CPOM,2,MR-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,PLC-Tv-CPOM-1,1442,9299,3.8938500104068523,-26.569204739434728,1.2,40.75,NA,Terrg 21-47.xlsx,PLC,CPOM,1,PLC-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,PLC-Tv-CPOM-2,1510,10008,3.809857495346957,-26.632532661763594,1.27,41.92,NA,Terrg 21-47.xlsx,PLC,CPOM,2,PLC-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,GC-Tv-CPOM-1,1293,9992,9.31490908481483,-28.66311184869574,1.15,44.56,NA,Terrg 21-47.xlsx,GC,CPOM,1,GC-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,GC-Tv-CPOM-2,1349,9675,9.149959928733349,-28.81326030970128,1.18,43.1,NA,Terrg 21-47.xlsx,GC,CPOM,2,GC-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,WMC-Tv-CPOM-1,1124,8963,5.620250380192182,-28.165681232983488,0.83,36.21,NA,Terrg 21-47.xlsx,WMC,CPOM,1,WMC-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,WMC-Tv-CPOM-2,1273,12458,5.81657023466953,-27.805120642949763,0.99,39.81,NA,Terrg 21-47.xlsx,WMC,CPOM,2,WMC-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,EMC-Tv-CPOM-1,1077,6944,6.644351889115249,-27.01352161383889,0.89,30.19,NA,Terrg 21-47.xlsx,EMC,CPOM,1,EMC-Tv-CPOM-1,2020-05-20,NA,"""1/2"""
Terrestrial,1.4465217391304348,0.6254642544517136,38.44565217391305,4.9851733133790725,-0.11713889699884916,25.982718890465364,EMC-Tv-CPOM-2,1145,10116,6.836623911541517,-26.850094717506323,0.98,35.56,NA,Terrg 21-47.xlsx,EMC,CPOM,2,EMC-Tv-CPOM-2,2020-05-20,NA,"""2/2"""
